  55  3  0  1  0  1  0  0  0  0 
   0 45  3  3  3  2  1  1  1  1 
   2 13 34  4  3  3  0  1  0  0
   0  5  2 44  3  0  3  0  0  3
   1 14  8  3 20  6  4  0  2  2
   3  2  4  2  3 33  3  2  4  4
   0  1  2  8  3 11 26  5  3  1
   0  7  8  3  3  7 17  9  4  2
   0  4  0  2  2 15  7  2 24  4
   0  1  1  3  1  4  3  0  0 47
