  9 13  5  2  7  7 15  0  2  0 
  2 22  5  6  5  5 12  0  3  0 
  0  0  6  0 12 12 24  0  6  0 
  0  1  3 25 10  5 14  0  2  0 
  0  0  6  0 12 12 24  0  6  0 
  0  0  6  0 12 12 24  0  6  0 
  0  0  6  0 12 12 24  0  6  0 
  0  0  6  0 12 12 24  0  6  0 
  0  0  6  0 12 12 24  0  6  0 
  0  0  6  0 12 12 24  0  6  0 
